district,latitude,longitude,disease,risk_index,date,cases_reported,population
Gujrat,32.5739,74.0776,cholera,37,2025-08-29,90,3156623
Gujrat,32.5739,74.0776,cholera,51,2025-09-05,139,1739879
Gujrat,32.5739,74.0776,cholera,50,2025-09-12,23,756074
Gujrat,32.5739,74.0776,cholera,56,2025-09-19,298,3620127
Gujrat,32.5739,74.0776,cholera,36,2025-09-26,85,1212522
Gujrat,32.5739,74.0776,cholera,39,2025-10-03,73,2067004
Gujrat,32.5739,74.0776,cholera,42,2025-10-10,51,4411744
Gujrat,32.5739,74.0776,cholera,40,2025-10-17,42,3890809
Gujrat,32.5739,74.0776,cholera,26,2025-10-24,1,1703506
Gujrat,32.5739,74.0776,cholera,38,2025-10-31,58,3289360
Gujrat,32.5739,74.0776,influenza,64,2025-08-08,99,1338118
Gujrat,32.5739,74.0776,influenza,77,2025-08-15,317,4669772
Gujrat,32.5739,74.0776,influenza,41,2025-08-22,26,4456412
Gujrat,32.5739,74.0776,influenza,32,2025-08-29,10,2971037
Gujrat,32.5739,74.0776,influenza,67,2025-09-05,404,4472357
Gujrat,32.5739,74.0776,influenza,79,2025-09-12,453,1816586
Gujrat,32.5739,74.0776,influenza,22,2025-09-19,54,1906107
Gujrat,32.5739,74.0776,influenza,78,2025-09-26,483,3871019
Gujrat,32.5739,74.0776,influenza,66,2025-10-03,386,4199181
Gujrat,32.5739,74.0776,influenza,74,2025-10-10,42,4574757
Gujrat,32.5739,74.0776,influenza,49,2025-10-17,7,4934521
Gujrat,32.5739,74.0776,influenza,36,2025-10-24,35,2955614
Gujrat,32.5739,74.0776,influenza,32,2025-10-31,60,4439049
Gujrat,32.5739,74.0776,covid19,25,2025-08-08,32,1145802
Gujrat,32.5739,74.0776,covid19,17,2025-08-15,54,1129391
Gujrat,32.5739,74.0776,covid19,16,2025-08-22,81,4847776
Gujrat,32.5739,74.0776,covid19,18,2025-08-29,89,998565
Gujrat,32.5739,74.0776,covid19,36,2025-09-05,11,4243338
Gujrat,32.5739,74.0776,covid19,15,2025-09-12,33,4137691
Gujrat,32.5739,74.0776,covid19,11,2025-09-19,89,1816994
Gujrat,32.5739,74.0776,covid19,13,2025-09-26,54,1923263
Gujrat,32.5739,74.0776,covid19,19,2025-10-03,86,632282
Gujrat,32.5739,74.0776,covid19,22,2025-10-10,89,1332509
Gujrat,32.5739,74.0776,covid19,38,2025-10-17,63,3906866
Gujrat,32.5739,74.0776,covid19,17,2025-10-24,33,4737108
Gujrat,32.5739,74.0776,covid19,21,2025-10-31,67,4931690
Kasur,31.1167,74.45,dengue,88,2025-08-08,244,3655804
Kasur,31.1167,74.45,dengue,56,2025-08-15,478,3808676
Kasur,31.1167,74.45,dengue,56,2025-08-22,62,943045
Kasur,31.1167,74.45,dengue,51,2025-08-29,397,3071741
Kasur,31.1167,74.45,dengue,29,2025-09-05,94,4652136
Kasur,31.1167,74.45,dengue,50,2025-09-12,51,930203
Kasur,31.1167,74.45,dengue,38,2025-09-19,6,1420835
Kasur,31.1167,74.45,dengue,69,2025-09-26,251,2557704
Kasur,31.1167,74.45,dengue,29,2025-10-03,53,3588461
Kasur,31.1167,74.45,dengue,51,2025-10-10,204,1676488
Kasur,31.1167,74.45,dengue,60,2025-10-17,178,1914727
Kasur,31.1167,74.45,dengue,73,2025-10-24,408,4137529
Kasur,31.1167,74.45,dengue,62,2025-10-31,16,4553448
Kasur,31.1167,74.45,malaria,37,2025-08-08,6,1024940
Kasur,31.1167,74.45,malaria,30,2025-08-15,23,3488018
Kasur,31.1167,74.45,malaria,61,2025-08-22,419,2719145
Kasur,31.1167,74.45,malaria,70,2025-08-29,124,2277909
Kasur,31.1167,74.45,malaria,49,2025-09-05,91,3522449
Kasur,31.1167,74.45,malaria,39,2025-09-12,84,1008672
Kasur,31.1167,74.45,malaria,51,2025-09-19,130,4180629
Kasur,31.1167,74.45,malaria,54,2025-09-26,217,3674122
Kasur,31.1167,74.45,malaria,32,2025-10-03,43,3143670
Kasur,31.1167,74.45,malaria,84,2025-10-10,348,3301019
Kasur,31.1167,74.45,malaria,72,2025-10-17,112,2271282
Kasur,31.1167,74.45,malaria,72,2025-10-24,362,3104051
Kasur,31.1167,74.45,malaria,45,2025-10-31,43,4631081
Kasur,31.1167,74.45,cholera,87,2025-08-08,399,4411704
Kasur,31.1167,74.45,cholera,36,2025-08-15,78,735414
Kasur,31.1167,74.45,cholera,55,2025-08-22,55,1591588
Kasur,31.1167,74.45,cholera,75,2025-08-29,485,2610082
Kasur,31.1167,74.45,cholera,28,2025-09-05,43,2688820
Kasur,31.1167,74.45,cholera,31,2025-09-12,84,3920026
Kasur,31.1167,74.45,cholera,22,2025-09-19,17,567213
Kasur,31.1167,74.45,cholera,53,2025-09-26,135,1679190
Kasur,31.1167,74.45,cholera,45,2025-10-03,19,2520840
Kasur,31.1167,74.45,cholera,21,2025-10-10,14,846664
Kasur,31.1167,74.45,cholera,35,2025-10-17,78,2972518
Kasur,31.1167,74.45,cholera,20,2025-10-24,12,2398486
Kasur,31.1167,74.45,cholera,61,2025-10-31,23,818187
Kasur,31.1167,74.45,influenza,41,2025-08-08,69,3722473
Kasur,31.1167,74.45,influenza,76,2025-08-15,338,1500584
Kasur,31.1167,74.45,influenza,23,2025-08-22,91,3393361
Kasur,31.1167,74.45,influenza,38,2025-08-29,14,4750785
Kasur,31.1167,74.45,influenza,60,2025-09-05,312,3006848
Kasur,31.1167,74.45,influenza,64,2025-09-12,163,3216551
Kasur,31.1167,74.45,influenza,73,2025-09-19,413,3034330
Kasur,31.1167,74.45,influenza,78,2025-09-26,27,3670354
Kasur,31.1167,74.45,influenza,35,2025-10-03,35,3236410
Kasur,31.1167,74.45,influenza,72,2025-10-10,345,1096074
Kasur,31.1167,74.45,influenza,43,2025-10-17,7,4665627
Kasur,31.1167,74.45,influenza,58,2025-10-24,404,2012575
Kasur,31.1167,74.45,influenza,41,2025-10-31,0,4940501
Kasur,31.1167,74.45,covid19,36,2025-08-08,53,548438
Kasur,31.1167,74.45,covid19,39,2025-08-15,67,700480
Kasur,31.1167,74.45,covid19,35,2025-08-22,42,3297085
Kasur,31.1167,74.45,covid19,11,2025-08-29,70,885345
Kasur,31.1167,74.45,covid19,31,2025-09-05,97,3431671
Kasur,31.1167,74.45,covid19,32,2025-09-12,48,2142950
Kasur,31.1167,74.45,covid19,24,2025-09-19,53,2269100
Kasur,31.1167,74.45,covid19,26,2025-09-26,80,4382295
Kasur,31.1167,74.45,covid19,21,2025-10-03,62,4938364
Kasur,31.1167,74.45,covid19,11,2025-10-10,94,4802674
Kasur,31.1167,74.45,covid19,40,2025-10-17,69,1805051
Kasur,31.1167,74.45,covid19,34,2025-10-24,35,3245206
Kasur,31.1167,74.45,covid19,38,2025-10-31,60,1559059
