district,latitude,longitude,disease,risk_index,date,cases_reported,population
Jhang,31.28,72.3317,influenza,0,2022-08-11,10,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-08-11,15,420419
Gujrat,32.5739,74.0776,influenza,0,2022-08-11,13,390533
Kasur,31.1167,74.45,influenza,0,2022-08-11,10,358409
Karachi,24.8607,67.0011,covid19,23,2022-08-11,11854,14916456
Lahore,31.5204,74.3587,covid19,18,2022-08-11,5257,11126285
Islamabad,33.6844,73.0479,covid19,21,2022-08-11,1222,2000000
Faisalabad,31.4504,73.135,covid19,17,2022-08-11,1435,3203846
Rawalpindi,33.5651,73.0169,covid19,20,2022-08-11,1131,2098231
Multan,30.1575,71.5249,covid19,20,2022-08-11,997,1871843
Peshawar,34.0151,71.5249,covid19,21,2022-08-11,1278,1970042
Quetta,30.1798,66.975,covid19,21,2022-08-11,604,1001205
Sialkot,32.4945,74.5229,covid19,22,2022-08-11,449,655852
Gujranwala,32.1617,74.1883,covid19,18,2022-08-11,959,2027001
Hyderabad,25.396,68.3578,covid19,24,2022-08-11,1393,1734309
Sargodha,32.0836,72.6711,covid19,22,2022-08-11,448,659862
Bahawalpur,29.4,71.6833,covid19,21,2022-08-11,459,762111
Sukkur,27.7032,68.8589,covid19,23,2022-08-11,374,499900
Larkana,27.559,68.212,covid19,23,2022-08-11,363,490508
Sheikhupura,31.7167,73.9833,covid19,16,2022-08-11,198,473129
Jhang,31.28,72.3317,covid19,20,2022-08-11,211,414131
Rahim Yar Khan,28.4212,70.2989,covid19,17,2022-08-11,183,420419
Gujrat,32.5739,74.0776,covid19,20,2022-08-11,212,390533
Kasur,31.1167,74.45,covid19,21,2022-08-11,216,358409
Karachi,24.8607,67.0011,dengue,9,2022-08-18,687,14916456
Lahore,31.5204,74.3587,dengue,5,2022-08-18,296,11126285
Islamabad,33.6844,73.0479,dengue,5,2022-08-18,59,2000000
Faisalabad,31.4504,73.135,dengue,5,2022-08-18,88,3203846
Rawalpindi,33.5651,73.0169,dengue,6,2022-08-18,69,2098231
Multan,30.1575,71.5249,dengue,6,2022-08-18,64,1871843
Peshawar,34.0151,71.5249,dengue,5,2022-08-18,59,1970042
Quetta,30.1798,66.975,dengue,4,2022-08-18,25,1001205
Sialkot,32.4945,74.5229,dengue,5,2022-08-18,18,655852
Gujranwala,32.1617,74.1883,dengue,5,2022-08-18,56,2027001
Hyderabad,25.396,68.3578,dengue,6,2022-08-18,57,1734309
Sargodha,32.0836,72.6711,dengue,3,2022-08-18,13,659862
Bahawalpur,29.4,71.6833,dengue,5,2022-08-18,20,762111
Sukkur,27.7032,68.8589,dengue,6,2022-08-18,16,499900
Larkana,27.559,68.212,dengue,6,2022-08-18,15,490508
Sheikhupura,31.7167,73.9833,dengue,4,2022-08-18,10,473129
Jhang,31.28,72.3317,dengue,3,2022-08-18,8,414131
Rahim Yar Khan,28.4212,70.2989,dengue,5,2022-08-18,11,420419
Gujrat,32.5739,74.0776,dengue,4,2022-08-18,9,390533
Kasur,31.1167,74.45,dengue,3,2022-08-18,7,358409
Karachi,24.8607,67.0011,malaria,48,2022-08-18,21401,14916456
Lahore,31.5204,74.3587,malaria,49,2022-08-18,16383,11126285
Islamabad,33.6844,73.0479,malaria,30,2022-08-18,1269,2000000
Faisalabad,31.4504,73.135,malaria,37,2022-08-18,2836,3203846
Rawalpindi,33.5651,73.0169,malaria,36,2022-08-18,1807,2098231
Multan,30.1575,71.5249,malaria,41,2022-08-18,2047,1871843
Peshawar,34.0151,71.5249,malaria,46,2022-08-18,2618,1970042
Quetta,30.1798,66.975,malaria,42,2022-08-18,1113,1001205
Sialkot,32.4945,74.5229,malaria,40,2022-08-18,670,655852
Gujranwala,32.1617,74.1883,malaria,36,2022-08-18,1754,2027001
Hyderabad,25.396,68.3578,malaria,36,2022-08-18,1522,1734309
Sargodha,32.0836,72.6711,malaria,40,2022-08-18,683,659862
Bahawalpur,29.4,71.6833,malaria,42,2022-08-18,859,762111
Sukkur,27.7032,68.8589,malaria,34,2022-08-18,386,499900
Larkana,27.559,68.212,malaria,42,2022-08-18,551,490508
Sheikhupura,31.7167,73.9833,malaria,33,2022-08-18,341,473129
Jhang,31.28,72.3317,malaria,36,2022-08-18,352,414131
Rahim Yar Khan,28.4212,70.2989,malaria,42,2022-08-18,479,420419
Gujrat,32.5739,74.0776,malaria,39,2022-08-18,380,390533
Kasur,31.1167,74.45,malaria,44,2022-08-18,433,358409
Karachi,24.8607,67.0011,cholera,0,2022-08-18,11,14916456
Lahore,31.5204,74.3587,cholera,0,2022-08-18,11,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-08-18,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-08-18,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-08-18,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-08-18,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-08-18,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-08-18,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-08-18,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-08-18,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-08-18,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-08-18,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-08-18,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-08-18,0,499900
Larkana,27.559,68.212,cholera,0,2022-08-18,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-08-18,0,473129
Jhang,31.28,72.3317,cholera,0,2022-08-18,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-08-18,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-08-18,0,390533
Kasur,31.1167,74.45,cholera,0,2022-08-18,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-08-18,591,14916456
Lahore,31.5204,74.3587,influenza,0,2022-08-18,464,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-08-18,59,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-08-18,123,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-08-18,62,2098231
Multan,30.1575,71.5249,influenza,0,2022-08-18,63,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-08-18,80,1970042
Quetta,30.1798,66.975,influenza,0,2022-08-18,31,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-08-18,16,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-08-18,72,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-08-18,74,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-08-18,14,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-08-18,24,762111
Sukkur,27.7032,68.8589,influenza,0,2022-08-18,12,499900
Larkana,27.559,68.212,influenza,0,2022-08-18,16,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-08-18,11,473129
Jhang,31.28,72.3317,influenza,0,2022-08-18,14,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-08-18,12,420419
Gujrat,32.5739,74.0776,influenza,0,2022-08-18,12,390533
Kasur,31.1167,74.45,influenza,0,2022-08-18,11,358409
Karachi,24.8607,67.0011,covid19,22,2022-08-18,10475,14916456
Lahore,31.5204,74.3587,covid19,24,2022-08-18,9343,11126285
Islamabad,33.6844,73.0479,covid19,20,2022-08-18,1080,2000000
Faisalabad,31.4504,73.135,covid19,20,2022-08-18,1809,3203846
Rawalpindi,33.5651,73.0169,covid19,17,2022-08-18,911,2098231
Multan,30.1575,71.5249,covid19,23,2022-08-18,1460,1871843
Peshawar,34.0151,71.5249,covid19,22,2022-08-18,1334,1970042
Quetta,30.1798,66.975,covid19,18,2022-08-18,465,1001205
Sialkot,32.4945,74.5229,covid19,22,2022-08-18,460,655852
Gujranwala,32.1617,74.1883,covid19,21,2022-08-18,1256,2027001
Hyderabad,25.396,68.3578,covid19,23,2022-08-18,1290,1734309
Sargodha,32.0836,72.6711,covid19,17,2022-08-18,286,659862
Bahawalpur,29.4,71.6833,covid19,16,2022-08-18,318,762111
Sukkur,27.7032,68.8589,covid19,21,2022-08-18,305,499900
Larkana,27.559,68.212,covid19,20,2022-08-18,251,490508
Sheikhupura,31.7167,73.9833,covid19,22,2022-08-18,316,473129
Jhang,31.28,72.3317,covid19,19,2022-08-18,199,414131
Rahim Yar Khan,28.4212,70.2989,covid19,21,2022-08-18,260,420419
Gujrat,32.5739,74.0776,covid19,22,2022-08-18,259,390533
Kasur,31.1167,74.45,covid19,20,2022-08-18,184,358409
Karachi,24.8607,67.0011,dengue,6,2022-08-25,513,14916456
Lahore,31.5204,74.3587,dengue,7,2022-08-25,441,11126285
Islamabad,33.6844,73.0479,dengue,4,2022-08-25,40,2000000
Faisalabad,31.4504,73.135,dengue,6,2022-08-25,105,3203846
Rawalpindi,33.5651,73.0169,dengue,4,2022-08-25,44,2098231
Multan,30.1575,71.5249,dengue,5,2022-08-25,56,1871843
Peshawar,34.0151,71.5249,dengue,8,2022-08-25,80,1970042
Quetta,30.1798,66.975,dengue,3,2022-08-25,19,1001205
Sialkot,32.4945,74.5229,dengue,3,2022-08-25,13,655852
Gujranwala,32.1617,74.1883,dengue,4,2022-08-25,45,2027001
Hyderabad,25.396,68.3578,dengue,6,2022-08-25,57,1734309
Sargodha,32.0836,72.6711,dengue,6,2022-08-25,22,659862
Bahawalpur,29.4,71.6833,dengue,4,2022-08-25,19,762111
Sukkur,27.7032,68.8589,dengue,5,2022-08-25,13,499900
Larkana,27.559,68.212,dengue,6,2022-08-25,16,490508
Sheikhupura,31.7167,73.9833,dengue,5,2022-08-25,14,473129
Jhang,31.28,72.3317,dengue,6,2022-08-25,14,414131
Rahim Yar Khan,28.4212,70.2989,dengue,6,2022-08-25,13,420419
Gujrat,32.5739,74.0776,dengue,6,2022-08-25,12,390533
Kasur,31.1167,74.45,dengue,5,2022-08-25,10,358409
Karachi,24.8607,67.0011,malaria,44,2022-08-25,18474,14916456
Lahore,31.5204,74.3587,malaria,48,2022-08-25,16094,11126285
Islamabad,33.6844,73.0479,malaria,39,2022-08-25,1949,2000000
Faisalabad,31.4504,73.135,malaria,40,2022-08-25,3350,3203846
Rawalpindi,33.5651,73.0169,malaria,35,2022-08-25,1679,2098231
Multan,30.1575,71.5249,malaria,42,2022-08-25,2065,1871843
Peshawar,34.0151,71.5249,malaria,37,2022-08-25,1781,1970042
Quetta,30.1798,66.975,malaria,44,2022-08-25,1215,1001205
Sialkot,32.4945,74.5229,malaria,33,2022-08-25,479,655852
Gujranwala,32.1617,74.1883,malaria,34,2022-08-25,1561,2027001
Hyderabad,25.396,68.3578,malaria,39,2022-08-25,1684,1734309
Sargodha,32.0836,72.6711,malaria,41,2022-08-25,709,659862
Bahawalpur,29.4,71.6833,malaria,40,2022-08-25,785,762111
Sukkur,27.7032,68.8589,malaria,38,2022-08-25,460,499900
Larkana,27.559,68.212,malaria,40,2022-08-25,492,490508
Sheikhupura,31.7167,73.9833,malaria,40,2022-08-25,476,473129
Jhang,31.28,72.3317,malaria,41,2022-08-25,440,414131
Rahim Yar Khan,28.4212,70.2989,malaria,44,2022-08-25,506,420419
Gujrat,32.5739,74.0776,malaria,38,2022-08-25,369,390533
Kasur,31.1167,74.45,malaria,39,2022-08-25,352,358409
Karachi,24.8607,67.0011,cholera,0,2022-08-25,10,14916456
Lahore,31.5204,74.3587,cholera,0,2022-08-25,8,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-08-25,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-08-25,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-08-25,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-08-25,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-08-25,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-08-25,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-08-25,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-08-25,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-08-25,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-08-25,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-08-25,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-08-25,0,499900
Larkana,27.559,68.212,cholera,0,2022-08-25,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-08-25,0,473129
Jhang,31.28,72.3317,cholera,0,2022-08-25,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-08-25,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-08-25,0,390533
Kasur,31.1167,74.45,cholera,0,2022-08-25,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-08-25,417,14916456
Lahore,31.5204,74.3587,influenza,0,2022-08-25,372,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-08-25,43,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-08-25,131,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-08-25,48,2098231
Multan,30.1575,71.5249,influenza,0,2022-08-25,56,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-08-25,53,1970042
Quetta,30.1798,66.975,influenza,0,2022-08-25,20,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-08-25,15,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-08-25,72,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-08-25,73,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-08-25,24,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-08-25,26,762111
Sukkur,27.7032,68.8589,influenza,0,2022-08-25,12,499900
Larkana,27.559,68.212,influenza,0,2022-08-25,14,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-08-25,14,473129
Jhang,31.28,72.3317,influenza,0,2022-08-25,15,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-08-25,13,420419
Gujrat,32.5739,74.0776,influenza,0,2022-08-25,8,390533
Kasur,31.1167,74.45,influenza,0,2022-08-25,12,358409
Karachi,24.8607,67.0011,covid19,22,2022-08-25,10570,14916456
Lahore,31.5204,74.3587,covid19,23,2022-08-25,8415,11126285
Islamabad,33.6844,73.0479,covid19,20,2022-08-25,1057,2000000
Faisalabad,31.4504,73.135,covid19,19,2022-08-25,1593,3203846
Rawalpindi,33.5651,73.0169,covid19,19,2022-08-25,1008,2098231
Multan,30.1575,71.5249,covid19,20,2022-08-25,1047,1871843
Peshawar,34.0151,71.5249,covid19,21,2022-08-25,1244,1970042
Quetta,30.1798,66.975,covid19,19,2022-08-25,487,1001205
Sialkot,32.4945,74.5229,covid19,17,2022-08-25,280,655852
Gujranwala,32.1617,74.1883,covid19,22,2022-08-25,1408,2027001
Hyderabad,25.396,68.3578,covid19,21,2022-08-25,1075,1734309
Sargodha,32.0836,72.6711,covid19,17,2022-08-25,282,659862
Bahawalpur,29.4,71.6833,covid19,20,2022-08-25,415,762111
Sukkur,27.7032,68.8589,covid19,22,2022-08-25,331,499900
Larkana,27.559,68.212,covid19,22,2022-08-25,343,490508
Sheikhupura,31.7167,73.9833,covid19,19,2022-08-25,232,473129
Jhang,31.28,72.3317,covid19,21,2022-08-25,254,414131
Rahim Yar Khan,28.4212,70.2989,covid19,18,2022-08-25,192,420419
Gujrat,32.5739,74.0776,covid19,22,2022-08-25,257,390533
Kasur,31.1167,74.45,covid19,20,2022-08-25,202,358409
Karachi,24.8607,67.0011,dengue,7,2022-09-01,564,14916456
Lahore,31.5204,74.3587,dengue,8,2022-09-01,464,11126285
Islamabad,33.6844,73.0479,dengue,5,2022-09-01,55,2000000
Faisalabad,31.4504,73.135,dengue,4,2022-09-01,75,3203846
Rawalpindi,33.5651,73.0169,dengue,4,2022-09-01,47,2098231
Multan,30.1575,71.5249,dengue,6,2022-09-01,65,1871843
Peshawar,34.0151,71.5249,dengue,6,2022-09-01,62,1970042
Quetta,30.1798,66.975,dengue,4,2022-09-01,24,1001205
Sialkot,32.4945,74.5229,dengue,4,2022-09-01,15,655852
Gujranwala,32.1617,74.1883,dengue,6,2022-09-01,70,2027001
Hyderabad,25.396,68.3578,dengue,6,2022-09-01,59,1734309
Sargodha,32.0836,72.6711,dengue,4,2022-09-01,14,659862
Bahawalpur,29.4,71.6833,dengue,4,2022-09-01,18,762111
Sukkur,27.7032,68.8589,dengue,5,2022-09-01,14,499900
Larkana,27.559,68.212,dengue,6,2022-09-01,15,490508
Sheikhupura,31.7167,73.9833,dengue,5,2022-09-01,13,473129
Jhang,31.28,72.3317,dengue,4,2022-09-01,10,414131
Rahim Yar Khan,28.4212,70.2989,dengue,5,2022-09-01,12,420419
Gujrat,32.5739,74.0776,dengue,5,2022-09-01,11,390533
Kasur,31.1167,74.45,dengue,5,2022-09-01,9,358409
Karachi,24.8607,67.0011,malaria,37,2022-09-01,13482,14916456
Lahore,31.5204,74.3587,malaria,42,2022-09-01,12471,11126285
Islamabad,33.6844,73.0479,malaria,41,2022-09-01,2151,2000000
Faisalabad,31.4504,73.135,malaria,45,2022-09-01,4111,3203846
Rawalpindi,33.5651,73.0169,malaria,32,2022-09-01,1471,2098231
Multan,30.1575,71.5249,malaria,43,2022-09-01,2203,1871843
Peshawar,34.0151,71.5249,malaria,48,2022-09-01,2782,1970042
Quetta,30.1798,66.975,malaria,38,2022-09-01,959,1001205
Sialkot,32.4945,74.5229,malaria,35,2022-09-01,546,655852
Gujranwala,32.1617,74.1883,malaria,35,2022-09-01,1660,2027001
Hyderabad,25.396,68.3578,malaria,39,2022-09-01,1728,1734309
Sargodha,32.0836,72.6711,malaria,36,2022-09-01,578,659862
Bahawalpur,29.4,71.6833,malaria,31,2022-09-01,513,762111
Sukkur,27.7032,68.8589,malaria,35,2022-09-01,402,499900
Larkana,27.559,68.212,malaria,33,2022-09-01,360,490508
Sheikhupura,31.7167,73.9833,malaria,40,2022-09-01,488,473129
Jhang,31.28,72.3317,malaria,36,2022-09-01,348,414131
Rahim Yar Khan,28.4212,70.2989,malaria,40,2022-09-01,433,420419
Gujrat,32.5739,74.0776,malaria,41,2022-09-01,421,390533
Kasur,31.1167,74.45,malaria,38,2022-09-01,333,358409
Karachi,24.8607,67.0011,cholera,0,2022-09-01,12,14916456
Lahore,31.5204,74.3587,cholera,0,2022-09-01,8,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-09-01,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-09-01,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-09-01,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-09-01,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-09-01,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-09-01,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-09-01,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-09-01,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-09-01,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-09-01,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-09-01,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-09-01,0,499900
Larkana,27.559,68.212,cholera,0,2022-09-01,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-09-01,0,473129
Jhang,31.28,72.3317,cholera,0,2022-09-01,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-09-01,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-09-01,0,390533
Kasur,31.1167,74.45,cholera,0,2022-09-01,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-09-01,422,14916456
Lahore,31.5204,74.3587,influenza,0,2022-09-01,359,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-09-01,37,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-09-01,106,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-09-01,45,2098231
Multan,30.1575,71.5249,influenza,0,2022-09-01,51,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-09-01,80,1970042
Quetta,30.1798,66.975,influenza,0,2022-09-01,37,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-09-01,13,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-09-01,79,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-09-01,44,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-09-01,13,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-09-01,26,762111
Sukkur,27.7032,68.8589,influenza,0,2022-09-01,17,499900
Larkana,27.559,68.212,influenza,0,2022-09-01,14,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-09-01,12,473129
Jhang,31.28,72.3317,influenza,0,2022-09-01,14,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-09-01,9,420419
Gujrat,32.5739,74.0776,influenza,0,2022-09-01,10,390533
Kasur,31.1167,74.45,influenza,0,2022-09-01,9,358409
Karachi,24.8607,67.0011,covid19,20,2022-09-01,7585,14916456
Lahore,31.5204,74.3587,covid19,21,2022-09-01,6649,11126285
Islamabad,33.6844,73.0479,covid19,21,2022-09-01,1195,2000000
Faisalabad,31.4504,73.135,covid19,20,2022-09-01,1789,3203846
Rawalpindi,33.5651,73.0169,covid19,16,2022-09-01,869,2098231
Multan,30.1575,71.5249,covid19,20,2022-09-01,1035,1871843
Peshawar,34.0151,71.5249,covid19,23,2022-09-01,1511,1970042
Quetta,30.1798,66.975,covid19,20,2022-09-01,505,1001205
Sialkot,32.4945,74.5229,covid19,21,2022-09-01,420,655852
Gujranwala,32.1617,74.1883,covid19,20,2022-09-01,1094,2027001
Hyderabad,25.396,68.3578,covid19,22,2022-09-01,1132,1734309
Sargodha,32.0836,72.6711,covid19,19,2022-09-01,326,659862
Bahawalpur,29.4,71.6833,covid19,16,2022-09-01,315,762111
Sukkur,27.7032,68.8589,covid19,22,2022-09-01,355,499900
Larkana,27.559,68.212,covid19,21,2022-09-01,295,490508
Sheikhupura,31.7167,73.9833,covid19,21,2022-09-01,276,473129
Jhang,31.28,72.3317,covid19,22,2022-09-01,287,414131
Rahim Yar Khan,28.4212,70.2989,covid19,16,2022-09-01,170,420419
Gujrat,32.5739,74.0776,covid19,20,2022-09-01,197,390533
Kasur,31.1167,74.45,covid19,22,2022-09-01,248,358409
Karachi,24.8607,67.0011,dengue,9,2022-09-08,679,14916456
Lahore,31.5204,74.3587,dengue,5,2022-09-08,303,11126285
Islamabad,33.6844,73.0479,dengue,5,2022-09-08,55,2000000
Faisalabad,31.4504,73.135,dengue,5,2022-09-08,83,3203846
Rawalpindi,33.5651,73.0169,dengue,4,2022-09-08,48,2098231
Multan,30.1575,71.5249,dengue,7,2022-09-08,67,1871843
Peshawar,34.0151,71.5249,dengue,4,2022-09-08,46,1970042
Quetta,30.1798,66.975,dengue,6,2022-09-08,31,1001205
Sialkot,32.4945,74.5229,dengue,3,2022-09-08,13,655852
Gujranwala,32.1617,74.1883,dengue,7,2022-09-08,78,2027001
Hyderabad,25.396,68.3578,dengue,5,2022-09-08,44,1734309
Sargodha,32.0836,72.6711,dengue,6,2022-09-08,20,659862
Bahawalpur,29.4,71.6833,dengue,4,2022-09-08,16,762111
Sukkur,27.7032,68.8589,dengue,7,2022-09-08,18,499900
Larkana,27.559,68.212,dengue,6,2022-09-08,16,490508
Sheikhupura,31.7167,73.9833,dengue,6,2022-09-08,15,473129
Jhang,31.28,72.3317,dengue,5,2022-09-08,11,414131
Rahim Yar Khan,28.4212,70.2989,dengue,6,2022-09-08,14,420419
Gujrat,32.5739,74.0776,dengue,4,2022-09-08,9,390533
Kasur,31.1167,74.45,dengue,4,2022-09-08,8,358409
Karachi,24.8607,67.0011,malaria,52,2022-09-08,24011,14916456
Lahore,31.5204,74.3587,malaria,39,2022-09-08,10784,11126285
Islamabad,33.6844,73.0479,malaria,31,2022-09-08,1285,2000000
Faisalabad,31.4504,73.135,malaria,42,2022-09-08,3544,3203846
Rawalpindi,33.5651,73.0169,malaria,31,2022-09-08,1406,2098231
Multan,30.1575,71.5249,malaria,43,2022-09-08,2160,1871843
Peshawar,34.0151,71.5249,malaria,39,2022-09-08,1920,1970042
Quetta,30.1798,66.975,malaria,38,2022-09-08,955,1001205
Sialkot,32.4945,74.5229,malaria,36,2022-09-08,566,655852
Gujranwala,32.1617,74.1883,malaria,46,2022-09-08,2676,2027001
Hyderabad,25.396,68.3578,malaria,37,2022-09-08,1556,1734309
Sargodha,32.0836,72.6711,malaria,35,2022-09-08,544,659862
Bahawalpur,29.4,71.6833,malaria,43,2022-09-08,897,762111
Sukkur,27.7032,68.8589,malaria,38,2022-09-08,469,499900
Larkana,27.559,68.212,malaria,43,2022-09-08,582,490508
Sheikhupura,31.7167,73.9833,malaria,32,2022-09-08,322,473129
Jhang,31.28,72.3317,malaria,42,2022-09-08,466,414131
Rahim Yar Khan,28.4212,70.2989,malaria,32,2022-09-08,288,420419
Gujrat,32.5739,74.0776,malaria,43,2022-09-08,456,390533
Kasur,31.1167,74.45,malaria,40,2022-09-08,374,358409
Karachi,24.8607,67.0011,cholera,0,2022-09-08,14,14916456
Lahore,31.5204,74.3587,cholera,0,2022-09-08,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-09-08,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-09-08,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-09-08,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-09-08,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-09-08,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-09-08,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-09-08,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-09-08,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-09-08,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-09-08,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-09-08,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-09-08,0,499900
Larkana,27.559,68.212,cholera,0,2022-09-08,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-09-08,0,473129
Jhang,31.28,72.3317,cholera,0,2022-09-08,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-09-08,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-09-08,0,390533
Kasur,31.1167,74.45,cholera,0,2022-09-08,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-09-08,414,14916456
Lahore,31.5204,74.3587,influenza,0,2022-09-08,317,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-09-08,61,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-09-08,97,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-09-08,63,2098231
Multan,30.1575,71.5249,influenza,0,2022-09-08,73,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-09-08,76,1970042
Quetta,30.1798,66.975,influenza,0,2022-09-08,25,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-09-08,20,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-09-08,73,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-09-08,68,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-09-08,13,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-09-08,17,762111
Sukkur,27.7032,68.8589,influenza,0,2022-09-08,18,499900
Larkana,27.559,68.212,influenza,0,2022-09-08,18,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-09-08,11,473129
Jhang,31.28,72.3317,influenza,0,2022-09-08,14,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-09-08,13,420419
Gujrat,32.5739,74.0776,influenza,0,2022-09-08,13,390533
Kasur,31.1167,74.45,influenza,0,2022-09-08,13,358409
